"TIMESTAMP","RECORD","batt_volt_Min","Anonymous1_Avg","Ta_Avg","RH_Avg","DP_Avg","P_Tot","AWS","SDWS","WndSpd_raw_Max","RWS","WD","SDWD","PPFD_Avg","SWin_Avg","SWin_Std","SWout_Avg","LWin_meas_Avg","LWout_meas_Avg","NR01_tK_Avg","NR01_tC_Avg","SWn_Avg","LWn_Avg","Albedo_Avg","Rg_Avg","Rr_Avg","Rn_Avg","LWin_Avg","LWout_Avg","NR01_heat_Avg","Tsky_Avg","Tsrf_Avg","SHF_avg_Avg","SWC_avg_10cm_Avg","SWC_avg_20cm_Avg","SWC_avg_50cm_Avg","Ts_avg_10cm_Avg","Ts_avg_20cm_Avg","Ts_avg_50cm_Avg","SHF_Avg(1)","SHF_Avg(2)","SHF_Avg(3)","SWC_10cm_1_Avg","SWC_10cm_2_Avg","SWC_10cm_3_Avg","SWC_20cm_1_Avg","SWC_20cm_2_Avg","SWC_20cm_3_Avg","SWC_50cm_1_Avg","SWC_50cm_2_Avg","SWC_50cm_3_Avg","Ts_10cm_1_Avg","Ts_10cm_2_Avg","Ts_10cm_3_Avg","Ts_20cm_1_Avg","Ts_20cm_2_Avg","Ts_20cm_3_Avg","Ts_50cm_1_Avg","Ts_50cm_2_Avg","Ts_50cm_3_Avg","CO2dry_Avg","H20dry_Avg","SigStrgthAvg_Min","Tin_7200_Avg"
"TS","RN","","","C","%","C","mm","m/s","m/s","m/s","m/s","deg","deg","umol+1m-2s-1","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","k","C","W+1m-2","W+1m-2","","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","","C","C","","","","","","","","W+1m-2","W+1m-2","W+1m-2","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","C","C","C","C","C","C","C","C","C","umol+1mol-1","mmol+1mol-1","","C"
"","","Min","Avg","Avg","Avg","Avg","Tot","Smp","Std","Max","Smp","Smp","Smp","Avg","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min","Avg"
"2013-05-19 03:00:00",264,12.29,160.4,19.14931,59.82362,11.16753,0,1.177307,0.3747514,1.977152,1.075625,0.8803101,23.80473,0.2654746,-2.395658,0.7392992,1.214619,-74.43391,-17.29096,290.9641,17.81407,-3.610277,-57.14294,-0.6355991,-76.82956,-16.07634,-60.75322,331.9553,389.0982,0,3.463832,14.66871,-15.68123,0.2320766,0.3403752,0.3633059,21.58137,21.08426,16.73915,-8.568862,-19.4227,-19.05212,0.2474261,0.19075,0.2580539,0.3407505,0.3363311,0.3440439,0.3602866,0.3696983,0.3599328,22.08297,21.26235,21.39879,21.46117,20.72528,21.06631,17.18962,16.49262,16.53522,400.6609,14.75512,76.71121,18.81104
"2013-05-19 03:30:00",265,12.27,156.6,18.08064,65.67127,11.57051,0,1.243276,0.407476,2.142479,1.230312,354.1265,8.270961,0.2684524,-3.258208,0.8722902,0.5066165,-74.36517,-16.11338,290.3929,17.24286,-3.764824,-58.25179,-0.2508669,-77.62337,-15.60677,-62.01661,328.8418,387.0936,0,2.813067,14.29727,-16.52623,0.2316689,0.3401824,0.363337,21.2692,20.97278,16.75527,-9.79601,-20.25914,-19.52352,0.2470505,0.1903255,0.2576305,0.3405372,0.3362139,0.3437961,0.3602644,0.3698461,0.3599005,21.78261,21.00076,21.02422,21.35282,20.62866,20.93685,17.20761,16.50599,16.5522,409.7881,15.16459,76.69762,18.06248
"2013-05-19 04:00:00",266,12.24,154.4,18.17514,66.97082,11.95703,0,1.528175,0.3184867,2.596906,1.500999,11.06955,10.80156,0.2990473,-2.664759,0.2583819,1.105698,-74.16354,-13.51621,290.4192,17.2692,-3.770457,-60.64733,-0.4283673,-76.8283,-12.41052,-64.41779,329.1886,389.8359,0,2.885736,14.80487,-17.233,0.2313335,0.3401402,0.3633794,20.96972,20.85805,16.77207,-10.8626,-20.96001,-19.87639,0.2465783,0.19,0.2574222,0.3403922,0.3362605,0.3437678,0.3602644,0.3699094,0.3599644,21.49078,20.74529,20.67308,21.24233,20.52736,20.80448,17.22523,16.52287,16.5681,402.9869,15.50996,76.67545,18.09644
"2013-05-19 04:30:00",267,12.25,154.7,16.44112,75.1837,12.02707,0,1.573735,0.5054048,2.56433,1.504926,81.92828,16.93715,0.2743511,-4.008471,0.8107233,-0.9590525,-70.10063,-11.44924,289.1951,16.04516,-3.049418,-58.65138,0.2151558,-74.1091,-12.4083,-61.7008,326.5081,385.1595,0,2.321864,13.93733,-17.71567,0.2311228,0.3400272,0.363497,20.68185,20.74044,16.78933,-11.7818,-21.3661,-19.99911,0.2463989,0.1898489,0.2571205,0.3401939,0.33573,0.3441578,0.3606705,0.3698477,0.3599728,21.20554,20.5002,20.33982,21.12729,20.42537,20.66866,17.24323,16.54062,16.58413,421.7468,15.61359,76.63432,16.65942
"2013-05-19 05:00:00",268,12.21,149,17.29986,69.47168,11.66689,0,0.9799863,0.3020433,1.942718,0.9665015,60.85946,9.501596,0.3414921,-1.684007,0.3345727,0.5446843,-66.81916,-11.31384,288.8078,15.65785,-2.228691,-55.50532,-0.3566642,-68.50317,-10.76916,-57.734,327.6578,383.1631,0,2.56281,13.56479,-18.26904,0.2307869,0.3394791,0.36346,20.40912,20.61932,16.80477,-12.51511,-21.90888,-20.38312,0.2461478,0.1895211,0.2566917,0.34001,0.335385,0.3430422,0.3603744,0.3699339,0.3600717,20.93706,20.26196,20.02835,21.00805,20.31851,20.53142,17.26075,16.55558,16.59798,410.4146,15.24959,76.63301,16.93079
"2013-05-19 05:30:00",269,12.21,143.8,16.84614,71.05447,11.57117,0,0.9937826,0.4262376,1.8038,0.6327155,75.90896,48.824,1.381169,-0.8388535,1.451734,-0.1408961,-47.95586,-10.45892,289.0249,15.87495,-0.6979575,-37.49694,0.1516908,-48.79472,-10.59982,-38.1949,347.7063,385.2032,0,6.65969,13.94517,-18.73481,0.2304385,0.3392442,0.363512,20.14669,20.49771,16.82019,-13.19622,-22.41304,-20.59518,0.245895,0.1891433,0.2562772,0.3397967,0.3351617,0.3427744,0.3604655,0.3699461,0.3601244,20.67323,20.03432,19.73253,20.88708,20.21107,20.39497,17.27792,16.57091,16.61176,417.5457,15.15712,76.63063,16.77503
"2013-05-19 06:00:00",270,12.19,143.4,16.70982,71.66946,11.57069,0,1.815786,0.8730739,4.722736,1.701475,42.99753,20.32344,17.02011,6.702054,4.759117,2.46068,-67.06582,-8.932151,289.0228,15.87279,4.241374,-58.13367,0.4735264,-60.36377,-6.471471,-53.8923,328.5862,386.7198,0,2.748661,14.22768,-18.65915,0.2300517,0.3389824,0.3634889,19.89368,20.37341,16.83519,-13.77989,-22.24661,-19.95093,0.2456311,0.1886594,0.2558644,0.3395872,0.3349144,0.3424456,0.3604916,0.3699228,0.3600522,20.4214,19.8095,19.45014,20.76183,20.09809,20.26032,17.29338,16.58634,16.62585,417.3884,15.12366,76.63625,16.67969
"2013-05-19 06:30:00",271,12.2,148,16.53446,72.67361,11.62339,0,2.564306,0.6851453,6.157084,2.511585,36.72406,11.61425,65.51492,36.52887,11.50572,6.516402,-77.03798,-9.080342,289.2932,16.14324,30.01247,-67.95764,0.1803975,-40.50911,-2.563941,-37.94517,320.0956,388.0532,0,0.959196,14.47516,-18.5159,0.2297878,0.3387168,0.3635181,19.65914,20.24981,16.84977,-14.07135,-21.97104,-19.50532,0.2454839,0.1883305,0.2555489,0.3393611,0.33462,0.3421694,0.3604527,0.3699644,0.3601372,20.1805,19.60364,19.19328,20.64109,19.98874,20.11961,17.30854,16.59907,16.6417,413.5451,15.25146,76.61253,16.81698
"2013-05-19 07:00:00",272,12.21,156.2,16.97961,77.3215,12.99703,0,3.164432,0.7688866,5.0252,3.094046,43.58102,12.08035,182.6754,106.8317,23.66813,19.78363,-79.69141,-7.374332,289.8553,16.70532,87.04804,-72.31709,0.1850785,27.14025,12.4093,14.73096,320.5387,392.8558,0,1.054164,15.36063,-18.33354,0.2294176,0.3384805,0.3637015,19.44376,20.12591,16.86164,-14.18263,-21.69715,-19.12084,0.2449605,0.1879905,0.2553017,0.3391422,0.3344083,0.3418911,0.3604589,0.3699955,0.36065,19.95771,19.40703,18.96652,20.51637,19.87512,19.98622,17.32143,16.61024,16.65324,413.0701,16.65525,76.56924,17.80611
"2013-05-19 07:30:00",273,12.24,169.3,18.0611,77.38162,14.05827,0,2.067593,0.6838413,4.250654,1.997905,57.89765,14.87075,339.3912,192.0483,27.80638,35.97335,-81.17997,-6.341495,291.0794,17.92947,156.075,-74.83848,0.187288,110.8683,29.63186,81.23648,325.8603,400.6987,0,2.183579,16.78889,-16.98034,0.2291356,0.3382333,0.3635579,19.24721,20.00669,16.87449,-14.04619,-19.70979,-17.18504,0.2445667,0.1877228,0.2551172,0.3389439,0.3342167,0.3415394,0.3604589,0.3700739,0.3601411,19.75024,19.22552,18.76586,20.39651,19.76744,19.85614,17.33591,16.62396,16.66359,403.3018,17.74857,76.55359,19.43375
"2013-05-19 08:00:00",274,12.25,187.7,19.18214,75.27094,14.71523,0,2.476322,0.7935985,5.580421,2.400886,75.29509,14.13752,511.6183,280.0667,32.85569,51.80992,-81.90298,-5.492828,292.617,19.46705,228.2568,-76.41015,0.1845797,198.1638,46.31709,151.8467,333.8013,410.2115,0,3.846628,18.49541,-13.92027,0.2288954,0.3379972,0.3635678,19.08139,19.88484,16.88518,-13.33049,-14.94882,-13.4815,0.2442717,0.1874555,0.2549589,0.3387606,0.3339944,0.3412367,0.3604461,0.3700306,0.3602267,19.57179,19.06627,18.60613,20.27353,19.65611,19.72487,17.34807,16.63562,16.67185,396.8338,18.45833,76.56422,21.00742
"2013-05-19 08:30:00",275,12.27,205.3,19.81561,73.21943,14.89789,0,2.601202,0.8319118,5.505251,2.515169,68.69258,14.73098,585.8947,306.5802,67.10239,54.81467,-88.46806,-5.99435,293.5908,20.44077,251.7655,-82.47372,0.1756192,218.1121,48.82033,169.2918,332.7957,415.2694,0,3.638875,19.39027,-9.095381,0.2286839,0.3377185,0.3634939,18.95815,19.76995,16.89563,-11.70384,-7.807216,-7.77509,0.24393,0.1874016,0.25472,0.3385239,0.3336956,0.3409361,0.3604211,0.3699066,0.3601539,19.43684,18.93626,18.50135,20.15759,19.54762,19.60463,17.35829,16.64588,16.68271,394.262,18.67329,76.57385,21.74439
"2013-05-19 09:00:00",276,12.27,217,20.51242,71.54585,15.2066,0,2.421228,0.8000416,4.970392,2.335547,74.55397,15.23736,826.2239,431.8418,40.27986,77.93471,-84.5927,-0.739625,294.2897,21.13971,353.9071,-83.85308,0.1804381,347.2491,77.19508,270.054,340.7051,424.5582,0,5.266768,21.01111,-3.409559,0.228542,0.3374567,0.3634792,18.90052,19.65817,16.9045,-9.14388,-0.5781923,-0.5066028,0.2436905,0.1872005,0.254735,0.3382744,0.3333755,0.34072,0.3604211,0.3699377,0.3600788,19.37047,18.86326,18.46784,20.04318,19.445,19.48634,17.36748,16.65477,16.69125,392.6225,19.01114,76.56303,22.72563
"2013-05-19 09:30:00",277,12.42,231.9,21.48455,68.59615,15.48083,0,2.252219,0.7437835,4.704161,2.161531,87.20392,16.25375,989.0243,506.8517,29.63253,89.06163,-91.68121,0.5856237,295.6906,22.54055,417.79,-92.26683,0.1757574,415.1704,89.64725,325.5232,341.7659,434.0328,0,5.484434,22.63977,3.280411,0.2283781,0.3371441,0.36341,18.91649,19.5565,16.91108,-5.993008,7.819505,8.014736,0.2434083,0.1869728,0.2547533,0.3379861,0.3330689,0.3403772,0.3604455,0.3698155,0.3599689,19.37977,18.84997,18.51972,19.94144,19.34908,19.37897,17.37405,16.66243,16.69675,389.6155,19.23469,76.56101,23.92775
"2013-05-19 10:00:00",278,12.7,246.3,22.39511,63.87342,15.23608,0,2.910151,0.9262537,5.604245,2.755507,101.7286,18.67212,1131.422,577.6511,25.7221,100.0309,-94.04705,1.501853,296.6585,23.50857,477.6202,-95.5489,0.1731974,483.604,101.5327,382.0713,345.102,440.6509,0,6.162718,23.76145,11.81877,0.2282385,0.336895,0.3634524,19.02274,19.46545,16.91788,-2.030839,17.79451,19.69264,0.2432039,0.1867961,0.2547155,0.3378039,0.3328344,0.3400466,0.3605839,0.3698739,0.3598994,19.48009,18.90772,18.6804,19.84766,19.26464,19.28404,17.38068,16.66829,16.70468,385.9543,18.88929,76.57328,24.77403
"2013-05-19 10:30:00",279,12.9,258,23.04186,62.32477,15.46312,0,2.805132,0.9188684,5.726171,2.665927,78.59438,18.04416,1244.043,633.8912,104.1792,108.2014,-90.09785,5.324685,297.6185,24.46854,525.6898,-95.42252,0.1697841,543.7934,113.5261,430.2673,354.765,450.1875,0,8.094984,25.35404,19.4757,0.2282131,0.3365798,0.3633926,19.234,19.39082,16.92198,2.734607,27.58837,28.10412,0.2431678,0.1867272,0.2547444,0.33759,0.33246,0.3396894,0.3606261,0.3698161,0.3597355,19.6782,19.04946,18.97433,19.77512,19.19357,19.20376,17.38854,16.67282,16.70457,382.6287,19.22826,76.54712,25.47516
"2013-05-19 11:00:00",280,12.86,266.3,23.38279,61.83829,15.66305,0,2.322506,0.8371907,4.546673,2.08985,61.92943,25.63681,1234.311,619.8114,192.1173,104.6443,-91.24538,5.74257,298.022,24.87201,515.167,-96.98795,0.1655618,528.566,110.3869,418.1791,356.0351,453.023,0,8.347126,25.81712,25.87543,0.2282985,0.3363133,0.3632826,19.54746,19.33295,16.92529,8.213661,37.05091,32.36174,0.2432611,0.1866933,0.2549411,0.337385,0.3320778,0.3394772,0.3604727,0.36964,0.359735,19.98123,19.28095,19.3802,19.72165,19.13589,19.14132,17.38845,16.67821,16.70921,380.7303,19.41201,76.53545,25.65508
"2013-05-19 11:30:00",281,12.95,272.9,23.42463,62.20932,15.79539,0,2.737302,0.7529745,6.398225,2.604234,47.92995,17.85915,1110.13,559.2267,179.3085,93.53726,-70.59756,6.994362,298.3165,25.16652,465.6895,-77.59193,0.1656651,488.6292,100.5316,388.0975,378.4531,456.045,0,12.66058,26.31786,33.24323,0.2284004,0.3360296,0.3632657,19.94889,19.30021,16.92866,13.95288,44.02046,41.75634,0.243435,0.1866378,0.2551283,0.337095,0.3317483,0.3392455,0.3605128,0.3696233,0.3596611,20.36781,19.59935,19.87951,19.69423,19.10164,19.10475,17.39249,16.683,16.71049,379.2323,19.54303,76.53287,25.66227
"2013-05-19 12:00:00",282,12.62,268.8,22.07406,66.92307,15.6334,0,3.184348,0.8554144,6.981889,3.119636,44.57782,11.54693,416.852,200.6976,76.06118,32.64187,-35.84514,-0.1580781,296.2861,23.13608,168.0558,-35.68707,0.1614857,164.8525,32.48379,132.3687,401.1279,436.815,0,16.86558,23.10777,37.48179,0.2286022,0.3358859,0.3633211,20.41883,19.29131,16.9295,19.41662,47.34408,45.68466,0.2436317,0.1869361,0.2552389,0.33677,0.3315122,0.3393755,0.3604722,0.3699272,0.3595639,20.82297,19.98272,20.4508,19.68718,19.09383,19.09291,17.39393,16.68373,16.71084,381.0921,19.45932,76.55604,23.20072
"2013-05-19 12:30:00",283,12.58,245.6,19.60695,78.35048,15.74197,0.3,2.926955,0.816857,5.346653,2.829805,62.24781,14.75699,389.1225,189.3421,58.08622,32.62389,-28.70298,6.345448,292.6811,19.53106,156.7182,-35.04843,0.1723908,160.6391,38.96934,121.6698,387.3839,422.4323,0,14.34526,20.64399,31.72349,0.228853,0.3362726,0.3632072,20.8984,19.31205,16.92831,22.96182,38.20322,34.00544,0.2438061,0.1870906,0.2556622,0.3370566,0.3314872,0.3402739,0.3604533,0.3697327,0.3594355,21.28994,20.40395,21.0013,19.7166,19.11086,19.10869,17.39267,16.68018,16.71209,382.9756,19.74536,76.32993,19.81335
"2013-05-19 13:00:00",284,12.73,219.7,20.40222,71.01392,14.96632,0,2.464328,0.7822204,5.223031,2.40323,68.5517,12.7541,664.9355,323.8554,51.36026,54.53412,-42.0935,8.456752,293.3296,20.1796,269.3213,-50.55025,0.1684437,281.7619,62.99088,218.7711,377.6836,428.2339,0,12.52717,21.64593,23.14771,0.2292955,0.3360459,0.3631704,21.26153,19.35617,16.92698,22.23742,25.43265,21.77307,0.2442483,0.187315,0.2563233,0.3371866,0.3317267,0.3392244,0.3604416,0.36965,0.3594194,21.65106,20.76449,21.36903,19.76803,19.15266,19.14783,17.39218,16.68124,16.70753,377.8195,18.70064,76.40451,20.89225
"2013-05-19 13:30:00",285,13.03,216.7,21.61686,64.86169,14.73554,0,2.547376,0.7263352,4.584248,2.416964,79.22932,18.32726,1163.586,568.0115,88.28063,93.53459,-63.93762,10.1988,295.6946,22.54461,474.477,-74.13641,0.1647603,504.0739,103.7334,400.3405,369.5406,443.677,0,10.98061,24.26803,20.39361,0.2296724,0.3360909,0.3631117,21.4566,19.42062,16.92363,19.15018,20.92623,21.1044,0.2446311,0.187605,0.2567811,0.3371589,0.3317728,0.3393411,0.3604394,0.3694578,0.3594378,21.84098,20.98657,21.54225,19.83735,19.2144,19.2101,17.38886,16.67994,16.70209,376.0921,18.3384,76.57163,23.37155
"2013-05-19 14:00:00",286,13.26,235.1,23.22535,59.67485,14.93413,0,2.419901,0.7772248,4.677824,2.322219,88.44727,16.27394,2019.339,1004.472,298.9707,168.6649,-77.06893,22.33595,298.8809,25.73092,835.8069,-99.40488,0.1669309,927.4029,191.0009,736.402,375.4344,474.8394,0,12.1045,29.34236,25.42997,0.2298943,0.3360052,0.3630346,21.58562,19.49278,16.92054,17.36937,26.04215,32.8784,0.2449556,0.1875222,0.257205,0.3371872,0.3316506,0.3391778,0.3604777,0.3693227,0.3593033,21.94176,21.11499,21.70013,19.91534,19.28387,19.27912,17.38514,16.67613,16.70037,376.2515,18.40291,76.54877,26.29933
"2013-05-19 14:30:00",287,13.24,257.5,23.07229,55.42434,13.6693,0,2.470373,0.6791736,4.479834,2.399183,63.11778,13.75031,908.3336,443.6415,28.52941,74.7337,-65.29837,5.60898,297.9777,24.82772,368.9079,-70.90735,0.1683841,378.3432,80.34267,298.0005,381.7161,452.6234,0,13.29202,25.75827,35.57375,0.2298732,0.3358704,0.3630622,21.80543,19.56772,16.917,20.18543,38.17751,48.35829,0.2449894,0.1876461,0.2569839,0.3370561,0.33145,0.339105,0.3604489,0.3692983,0.3594394,22.08668,21.25746,22.07215,19.9928,19.35428,19.35609,17.38065,16.67566,16.69469,376.2133,17.09141,76.62543,24.9115
"2013-05-19 15:00:00",288,13.13,259.2,22.82894,62.89726,15.3844,0,2.914638,0.814486,5.702698,2.808011,69.15057,15.49269,839.0857,410.0081,100.3868,69.43197,-59.65329,6.342425,297.3301,24.18017,340.5761,-65.99572,0.1693552,350.3548,75.77439,274.5804,383.4882,449.4839,0,13.62273,25.2368,33.94869,0.2300991,0.3357981,0.3629625,22.20504,19.64085,16.91187,25.4863,37.96193,38.39784,0.2452178,0.1878867,0.2571928,0.3369211,0.3314189,0.3390544,0.3604594,0.3691767,0.3592516,22.38842,21.54202,22.68467,20.06424,19.42354,19.43477,17.37582,16.6703,16.68951,374.9668,19.20182,76.60761,24.44102
"2013-05-19 15:30:00",289,13.21,255,22.53702,61.03619,14.64821,0,2.922034,0.9925007,5.577004,2.783664,86.15266,17.62642,813.7292,394.3978,42.82196,66.61613,-65.38927,5.826883,296.757,23.60705,327.7817,-71.21616,0.1689394,329.0085,72.44302,256.5655,374.3421,445.5583,0,11.89851,24.58441,31.53652,0.2303441,0.3358431,0.3628809,22.62323,19.72118,16.90699,27.413,34.48613,32.71045,0.2454805,0.1882133,0.2573383,0.3370261,0.3313972,0.3391061,0.3603222,0.3691266,0.3591939,22.73606,21.89064,23.24299,20.14125,19.49415,19.52815,17.36862,16.66539,16.68695,376.8811,18.22595,76.61752,23.96085
"2013-05-19 16:00:00",290,13.16,249.4,22.25814,59.9255,14.09922,0,2.502036,0.7420032,4.673905,2.386986,82.41739,17.36921,733.3787,353.8866,73.066,60.19472,-66.33696,4.869406,296.3662,23.21625,293.6919,-71.20637,0.1696994,287.5497,65.06413,222.4855,371.0828,442.2892,0,11.2702,24.03615,29.25949,0.2306568,0.3359642,0.3628705,22.95995,19.81264,16.90223,27.68567,30.92351,29.1693,0.245485,0.1887289,0.2577567,0.3370166,0.3315794,0.3392967,0.3602105,0.3692039,0.3591972,23.03088,22.19975,23.64922,20.22655,19.57854,19.63283,17.36481,16.66121,16.68067,377.1513,17.72267,76.6301,23.53706
"2013-05-19 16:30:00",291,13.38,244.9,22.37986,64.40977,15.35245,0,2.685278,0.9347883,5.347157,2.558951,81.69778,17.56871,759.8434,359.2743,82.0543,62.14372,-77.62537,5.339667,296.597,23.44696,297.1306,-82.96504,0.1723725,281.649,67.48339,214.1656,361.1587,444.1237,0,9.347876,24.34408,27.0527,0.2310289,0.336097,0.362763,23.20772,19.91656,16.89593,26.99533,27.70289,26.4599,0.2458078,0.1890183,0.2582605,0.3371028,0.3316033,0.339585,0.3602272,0.3688722,0.3591895,23.25711,22.44256,23.9235,20.32368,19.67245,19.75355,17.35893,16.65555,16.67331,376.7201,19.13173,76.63251,23.66948
"2013-05-19 17:00:00",292,13.18,244,23.01436,63.10782,15.63261,0,1.995335,0.8667678,4.452091,1.845642,80.39571,22.18595,749.3508,360.382,37.37969,63.42768,-64.48213,5.520239,297.2754,24.12537,296.9544,-70.00237,0.1760581,295.8999,68.94793,226.952,378.3326,448.335,0,12.65484,25.04781,25.77759,0.231342,0.3361961,0.3626755,23.3937,20.02631,16.89169,26.29883,25.60106,25.43286,0.2460728,0.1892811,0.2586722,0.3372344,0.3318172,0.3395366,0.3602017,0.3688761,0.3589489,23.42928,22.62169,24.13012,20.42421,19.77368,19.88104,17.35397,16.65248,16.66862,376.0013,19.41247,76.63394,24.34436
"2013-05-19 17:30:00",293,13.19,249.5,23.65347,57.83615,14.85535,0,2.233816,0.7219706,4.405169,2.089934,77.21148,20.55717,1114.869,535.2574,116.1085,99.21033,-82.48664,7.35649,298.5746,25.42459,436.0471,-89.84313,0.1842486,452.7708,106.5668,346.204,368.1197,457.9628,0,10.68788,26.63413,26.11993,0.2316731,0.336347,0.3626259,23.55365,20.13638,16.88521,26.09776,25.56573,26.6963,0.2463544,0.1895167,0.2591483,0.337465,0.3319378,0.3396383,0.3602099,0.3687139,0.3589539,23.56886,22.76904,24.32306,20.52643,19.87524,20.00748,17.34657,16.64711,16.66195,376.2625,18.38297,76.61387,25.55052
"2013-05-19 18:00:00",294,13.14,260,24.4743,51.76138,13.91797,0,2.539932,0.9594574,5.20617,2.405114,88.41458,18.66158,1224.707,598.3187,53.02138,116.8117,-92.4962,5.530041,299.889,26.73907,481.5071,-98.02624,0.1954076,505.8225,122.3417,383.4808,366.0987,464.1249,0,10.31607,27.63874,27.94619,0.2317548,0.3364846,0.3625225,23.72594,20.24448,16.88202,27.02675,25.95642,30.8554,0.2463755,0.1894233,0.2594655,0.3376178,0.3320511,0.339785,0.3602205,0.3686267,0.3587205,23.70736,22.90579,24.56466,20.6272,19.97309,20.13316,17.34273,16.64622,16.6571,376.6949,17.3926,76.58396,26.77104
"2013-05-19 18:30:00",295,13.18,268.8,24.38774,52.45265,14.04396,0,2.971091,0.9302777,5.34001,2.81148,80.99181,18.77408,888.4692,426.246,39.85065,87.755,-99.11897,-0.00891652,299.2152,26.06519,338.491,-99.11005,0.2062398,327.127,87.74609,239.381,355.3669,454.4769,0,8.213824,26.06279,30.08278,0.2319593,0.3364991,0.3624674,23.96507,20.34853,16.87823,29.81316,26.54744,33.88775,0.2466594,0.1894711,0.2597472,0.3376422,0.3320405,0.3398145,0.3601061,0.3686517,0.3586444,23.89149,23.06576,24.93795,20.72142,20.0685,20.25566,17.33907,16.64308,16.65254,375.0789,17.68088,76.59853,26.37948
