file_info;;;;;;;corrected_fluxes_and_quality_flags;;;;;;;;;;;;;;;storage_fluxes;;;;vertical_advection_fluxes;;gas_densities_concentrations_and_timelags;;;;;;;;;;air_properties;;;;;;;;;;;;;unrotated_wind;;;rotated_wind;;;;;;rotation_angles_for_tilt_correction;;;turbulence;;;;;;footprint;;;;;;;;uncorrected_fluxes;;;;;;;;;;statistical_flags;;;;;;;;;;;;spikes;;;;;;variances;;;;;;covariances;;;custom_variables;;;;
filename;date;time;DOY;daytime;file_records;used_records;Tau;qc_Tau;rand_err_Tau;H;qc_H;rand_err_H;LE;qc_LE;rand_err_LE;co2_flux;qc_co2_flux;rand_err_co2_flux;h2o_flux;qc_h2o_flux;rand_err_h2o_flux;H_strg;LE_strg;co2_strg;h2o_strg;co2_v-adv;h2o_v-adv;co2_molar_density;co2_mole_fraction;co2_mixing_ratio;co2_time_lag;co2_def_timelag;h2o_molar_density;h2o_mole_fraction;h2o_mixing_ratio;h2o_time_lag;h2o_def_timelag;sonic_temperature;air_temperature;air_pressure;air_density;air_heat_capacity;air_molar_volume;water_vapor_density;e;es;specific_humidity;RH;VPD;Tdew;u_unrot;v_unrot;w_unrot;u_rot;v_rot;w_rot;wind_speed;max_speed;wind_dir;yaw;pitch;roll;u*;TKE;L;(z-d)/L;bowen_ratio;T*;model;x_peak;x_offset;x_10%;x_30%;x_50%;x_70%;x_90%;un_Tau;Tau_scf;un_H;H_scf;un_LE;LE_scf;un_co2_flux;co2_scf;un_h2o_flux;h2o_scf;spikes;amplitude_resolution;drop_out;absolute_limits;skweness_kurtosis;skweness_kurtosis;discontinuities;discontinuities;timelag;timelag;attack_angle;non_steady_wind;u_spikes;v_spikes;w_spikes;ts_spikes;co2_spikes;h2o_spikes;u_var;v_var;w_var;ts_var;co2_var;h2o_var;w/ts_cov;w/co2_cov;w/h2o_cov;co2;h2o;co2;h2o;dew point
;[yyyy-mm-dd];[HH:MM];[ddd.ddd];[T/F];[#];[#];[kg+1m-1s-2];[#];[kg+1m-1s-2];[W+1m-2];[#];[W+1m-2];[W+1m-2];[#];[W+1m-2];[µmol+1s-1m-2];[#];[µmol+1s-1m-2];[mmol+1s-1m-2];[#];[mmol+1s-1m-2];[W+1m-2];[W+1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[mmol+1m-3];[µmol+1mol_a-1];[µmol+1mol_d-1];[s];[T/F];[mmol+1m-3];[mmol+1mol_a-1];[mmol+1mol_d-1];[s];[T/F];[K];[K];[Pa];[kg+1m-3];[J+1kg-1K-1];[m+3mol-1];[kg+1m-3];[Pa];[Pa];[kg+1kg-1];[%];[Pa];[K];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[deg_from_north];[°];[°];[°];[m+1s-1];[m+2s-2];[m];[#];[#];[K];--;[m];[m];[m];[m];[m];[m];[m];[kg+1m-1s-2];[#];[W+1m-2];[#];[W+1m-2];[#];[µmol+1s-1m-2];[#];[mmol+1s-1m-2];[#];HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFco2/h2o/ch4/none;SFco2/h2o/ch4/none;HFaa;HFU;[#];[#];[#];[#];[#];[#];[m+2s-2];[m+2s-2];[m+2s-2];[K+2];--;--;[m+1K+1s-1];--;--;--;--;--;--;--
2013-04-09T170000_AIU-0685.ghg;09.04.2013;17:30;99.729;T;36000;36000;2.15E-02;5;1.56E-03;-19.18471993;5;1.402705224;6.000050162;5;1.495420201;1.149061278;5;0.394249744;0.133630278;5;3.33E-02;-2.61E-02;-0.267554477;-0.162362897;-5.96E-03;-4.94E-11;-4.81E-13;16.94176249;399.509071;401.0683652;0.2;F;164.8699915;3.887851524;3.903025909;0.25;T;277.0515863;276.7101623;99318.34664;1.248603278;1007.296604;2.32E-02;3.02E-03;385.7619934;786.3227186;2.42E-03;49.05899121;400.5607252;266.9904658;-1.439179632;-7.99E-03;5.27E-02;1.440165651;2.26E-14;-2.92E-15;1.440165651;4.123623122;359.6819549;180.3180451;2.096329236;-9999;0.130019722;0.295341574;10.1812184;0.136850026;-3.19742659;-0.11731793;kormann_meixner_01;11.48760096;5;10;20;40;95;415;2.11E-02;1.01975832;-18.53808552;1.022328721;4.385346789;1.368204261;0.839831676;1.368204261;9.77E-02;1.368204261;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF1;7;14;6;1;2;0;0.232617122;0.336914307;2.12E-02;0.195442877;6.172344742;4.49E-02;-1.47E-02;1.96E-02;2.27E-03;16.94302865;164.8801901;399.5085441;3.887800929;-6.347326537
2013-04-09T173000_AIU-0685.ghg;09.04.2013;18:00;99.749;T;36000;36000;1.28E-02;8;1.60E-03;-17.48823142;1;1.544245731;9.186971767;1;1.337229309;0.169324803;4;9.49E-02;0.204573575;1;2.98E-02;-0.172615318;3.99E-02;-9.46E-02;8.88E-04;1.61E-11;1.59E-13;16.79449752;396.6907254;398.2496049;0.4;F;165.7189468;3.91432784;3.929710013;2.3;F;276.8773474;276.5338167;99318.34664;1.249387042;1007.308162;2.32E-02;3.04E-03;388.3857689;776.5923386;2.44E-03;50.01153753;388.2065697;267.079109;-1.17745979;-0.466281647;5.47E-02;1.267606487;1.29E-13;9.60E-16;1.267606487;4.090482373;338.3961159;201.6038841;2.474853323;-9999;1.00E-01;0.236909496;5.077998686;0.274379748;-1.903590418;-0.138989856;kormann_meixner_01;14.5701837;5;15;30;60;135;690;1.25E-02;1.025730479;-16.65924277;1.029106236;6.220920478;1.476786562;0.1146576;1.476786562;0.138526162;1.476786562;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00101099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;4;14;7;5;15;0;0.274422134;0.182719781;1.67E-02;0.204828076;0.441037386;3.82E-02;-1.32E-02;2.67E-03;3.22E-03;16.79576601;165.7245751;396.6905094;3.914283208;-6.254508613
2013-04-09T180000_AIU-0685.ghg;09.04.2013;18:30;99.77;F;36000;36000;9.88E-03;7;6.39E-04;-11.20837984;5;1.312386681;9.115052839;5;1.304205214;0.353271499;6;0.101259154;0.203090169;5;2.91E-02;0.597054111;-0.38436596;7.13E-02;-8.56E-03;-8.43E-11;-7.74E-13;16.78824826;398.819622;400.2840936;0.45;F;154.0073679;3.658580651;3.672015014;1.85;F;277.4669312;277.1451407;99318.34664;1.246751358;1007.179546;2.32E-02;2.84E-03;363.0396374;810.7882993;2.28E-03;44.77613178;447.748662;266.1995472;-0.597513813;0.247637983;2.53E-02;0.647290474;-9.97E-14;-5.02E-15;0.647290474;2.310555005;22.51142975;157.4885702;2.235725425;-9999;8.78E-02;0.162222693;5.37479422;0.259228529;-1.229656047;-0.101607569;kormann_meixner_01;6.099692733;5;5;10;25;50;220;9.62E-03;1.026899523;-10.53068672;1.030017935;6.348342955;1.435816071;0.246042307;1.435816071;0.141445811;1.435816071;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;30;7;9;11;0;1;9.29E-02;0.223350912;8.21E-03;0.236972464;0.631391877;4.65E-02;-8.39E-03;5.74E-03;3.30E-03;16.78947614;154.0153412;398.8194677;3.658519504;-7.143324498
2013-04-09T183000_AIU-0685.ghg;09.04.2013;19:00;99.791;F;36000;36000;1.00E-02;5;3.14E-03;-13.50123717;5;2.386506381;9.043999521;5;1.586860233;0.430721099;6;0.248291708;0.201542188;5;3.54E-02;0.178833146;-0.306923155;1.74E-02;-6.84E-03;1.11E-10;9.60E-13;16.82524457;399.3397081;400.7238903;0.4;F;145.5348272;3.454204494;3.46617738;2;F;277.6323863;277.3283745;99318.34664;1.246023635;1007.072104;2.32E-02;2.68E-03;342.7817274;821.2953836;2.15E-03;41.73671669;478.5136562;265.456384;1.17E-02;0.561160121;-6.78E-03;0.561323965;3.91E-14;6.60E-15;0.561323965;2.687902721;91.19900601;88.80099399;-0.692083157;-9999;8.83E-02;0.270398235;4.52795843;0.307710422;-1.492839218;-0.121878929;kormann_meixner_01;4.691226514;5;5;10;20;40;200;9.71E-03;1.029521883;-12.73222716;1.032981379;6.145429628;1.471662694;0.292676509;1.471662694;0.136948629;1.471662694;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00111199;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;1;0;15;35;0;5;0.354920759;0.179754776;6.12E-03;0.286252164;2.28186897;4.30E-02;-1.01E-02;6.83E-03;3.19E-03;16.82647305;145.5434855;399.3394902;3.454150572;-7.884674145
2013-04-09T190000_AIU-0685.ghg;09.04.2013;19:30;99.812;F;36000;36000;6.10E-03;6;7.84E-04;-8.642453215;5;1.534582238;2.862438913;5;0.882685679;1.570058815;5;0.330201278;6.38E-02;5;1.97E-02;0.218340902;-7.67E-02;7.80E-02;-1.71E-03;-5.91E-11;-5.01E-13;16.98067019;401.6724064;403.0440101;0.25;T;143.8662801;3.403111555;3.41473227;0.25;T;277.8520258;277.5522699;99318.34664;1.245042483;1007.048163;2.33E-02;2.64E-03;337.7169473;834.2950394;2.12E-03;40.47931862;496.5780921;265.2644872;-0.424464777;0.846133038;3.73E-03;0.946638985;-1.18E-14;-3.48E-15;0.946638985;2.748013384;63.35925265;116.6407474;0.22568037;-9999;6.89E-02;0.135341843;3.366195307;0.413909436;-3.019262062;-0.100010078;kormann_meixner_01;17.34527906;10;15;35;75;170;905;5.91E-03;1.031895248;-8.245360867;1.036134437;1.824890246;1.56855401;1.000959358;1.56855401;4.07E-02;1.56855401;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00101099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;0;0;12;10;0;0;0.140730203;0.124553842;5.40E-03;0.215482427;5.838816678;2.02E-02;-6.58E-03;2.34E-02;9.49E-04;16.98192978;143.8739504;401.6720899;3.403089991;-8.057526037
2013-04-09T193000_AIU-0685.ghg;09.04.2013;20:00;99.833;F;36000;36000;6.49E-03;5;9.99E-04;-13.5180019;5;3.083996342;7.002052376;5;1.309135837;2.057716533;5;0.370119517;0.156024429;5;2.92E-02;-0.30880763;8.40E-03;-4.36E-03;1.87E-04;-1.26E-12;-1.07E-14;17.06504317;401.5420612;402.9154809;0.25;T;144.8657307;3.408704188;3.420363195;0.25;T;277.5358723;277.2359659;99318.34664;1.246460348;1007.046047;2.32E-02;2.64E-03;338.2713462;815.9831714;2.12E-03;41.45567679;477.7118252;265.2856168;8.11E-02;0.360687852;-1.76E-03;0.369704955;-4.77E-15;-7.41E-17;0.369704955;1.597546964;102.6774424;77.32255764;-0.272347127;-9999;7.07E-02;0.104019451;2.319167334;0.600775968;-1.93057709;-0.152406149;kormann_meixner_01;3.028717994;5;5;5;15;35;835;6.22E-03;1.042778061;-12.66936082;1.04831563;4.181327212;1.674600437;1.228780602;1.674600437;9.32E-02;1.674600437;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00111099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;0;4;12;17;10;0;7.24E-02;0.131746494;3.85E-03;0.540755435;6.102764019;3.54E-02;-1.01E-02;2.86E-02;2.17E-03;17.06655287;144.882735;401.5415316;3.408664373;-8.040038954
2013-04-09T200000_AIU-0685.ghg;09.04.2013;20:30;99.854;F;36000;36000;5.85E-03;7;1.09E-03;-14.19029506;5;1.498668433;1.068100408;6;0.50130652;1.116956012;6;0.332576388;2.38E-02;6;1.12E-02;-0.614375705;0.205131076;0.30693005;4.57E-03;-1.80E-11;-1.55E-13;17.56519712;410.6898816;412.1508964;0.25;T;151.6133332;3.544854147;3.557464841;0.25;T;276.91929;276.6081086;99318.34664;1.249225481;1007.109561;2.32E-02;2.76E-03;351.7673107;780.6826592;2.21E-03;45.0589374;428.9153485;265.7907123;-0.662587908;1.079874395;2.04E-02;1.267110311;-3.82E-14;-1.03E-15;1.267110311;2.672317909;58.46760904;121.532391;0.923517107;-9999;6.69E-02;0.129134477;1.877815294;0.741979259;-13.28554408;-0.168510429;kormann_meixner_01;31.96842131;15;30;70;140;340;1870;5.60E-03;1.044422045;-13.50565229;1.049285541;0.583599584;1.830193916;0.610293807;1.830193916;1.30E-02;1.830193916;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;16;3;19;4;0;0;0.185417003;6.72E-02;5.61E-03;0.445621315;10.36172256;1.00E-02;-1.07E-02;1.42E-02;3.02E-04;17.56675969;151.6275825;410.6895404;3.544842291;-7.514385435
2013-04-09T203000_AIU-0685.ghg;09.04.2013;21:00;99.874;F;36000;36000;3.91E-03;6;4.67E-04;-14.95241987;1;1.532485537;1.101234803;6;-9999;1.420927332;2;0.360464867;2.45E-02;6;-9999;-0.363071668;0.100805811;0.342304419;2.24E-03;4.24E-12;3.63E-14;18.076933;420.8785577;422.4041334;0.25;T;155.1220492;3.611649406;3.624740698;0.25;T;276.5541902;276.2375687;99318.34664;1.250869664;1007.139864;2.32E-02;2.81E-03;358.3880121;760.4894804;2.25E-03;47.12596576;402.1014683;266.0322249;-0.46100736;1.237295738;5.16E-03;1.320399634;2.01E-14;2.34E-16;1.320399634;2.599111495;69.56497366;110.4350263;0.224062573;-9999;5.40E-02;6.24E-02;0.937810523;1.485694568;-13.57786716;-0.219635479;kormann_meixner_01;56.76236676;25;55;120;245;590;3225;3.65E-03;1.069350933;-13.90403367;1.074529056;0.477803353;2.30478668;0.61651143;2.30478668;1.06E-02;2.30478668;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;24;22;23;7;2;0;7.81E-02;4.15E-02;5.28E-03;0.390851103;11.89124292;3.63E-03;-1.10E-02;1.43E-02;2.47E-04;18.07830511;155.1329011;420.8783954;3.611644609;-7.261175684
2013-04-09T210000_AIU-0685.ghg;09.04.2013;21:30;99.895;F;36000;36000;1.28E-03;6;2.22E-04;-4.636664403;4;0.99142716;0.116709456;7;9.04E-02;0.661612842;6;0.261838346;2.60E-03;7;2.01E-03;-0.246629479;-3.64E-02;0.127625553;-8.10E-04;-9.18E-11;-7.75E-13;18.2855378;424.6738395;426.2028635;0.25;T;154.4721419;3.587549806;3.60046666;1.7;F;276.3003154;275.9860934;99318.34664;1.252020819;1007.12296;2.31E-02;2.80E-03;355.9993083;747.0502005;2.23E-03;47.65400078;391.0508922;265.9455498;0.127374955;0.684628848;-1.75E-02;0.696598008;1.17E-13;-5.02E-15;0.696598008;1.524953945;100.5393574;79.46064265;-1.443056405;-9999;3.05E-02;3.78E-02;0.546203773;2.550879487;-39.72826689;-0.120381228;kormann_meixner_01;53.51931996;25;50;110;215;490;2395;1.17E-03;1.099962961;-4.182240524;1.109284277;4.20E-02;2.777713295;0.238186152;2.777713295;9.35E-04;2.777713295;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00110099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;8;7;17;26;5;0;3.03E-02;4.17E-02;3.58E-03;0.219651957;10.36024325;1.26E-03;-3.32E-03;5.53E-03;2.17E-05;18.28684378;154.4829645;424.6735451;3.587545914;-7.341094435
2013-04-09T213000_AIU-0685.ghg;09.04.2013;22:00;99.916;F;36000;36000;2.65E-03;6;2.35E-04;-9.666184668;1;1.195265389;0.22037345;7;-9999;2.712060138;4;0.288615899;4.90E-03;7;-9999;-0.228482214;-9.05E-02;-0.108772065;-2.01E-03;-1.42E-10;-1.19E-12;18.16664568;421.4420054;422.934004;0.25;T;152.0662161;3.527733858;3.540222822;0.25;T;276.0620365;275.7533153;99318.34664;1.253105979;1007.087078;2.31E-02;2.75E-03;350.0703138;734.7982341;2.20E-03;47.64169231;384.7279204;265.7281581;0.163179867;0.872539707;-2.98E-02;0.888167034;7.22E-14;-7.83E-15;0.888167034;2.2460806;100.5929258;79.40707416;-1.922146275;-9999;4.43E-02;5.42E-02;0.799518572;1.742673714;-43.86274598;-0.172877216;kormann_meixner_01;41.01586755;20;40;85;170;390;1995;2.46E-03;1.076949905;-8.919128863;1.084335362;9.22E-02;2.389531753;1.13497556;2.389531753;2.05E-03;2.389531753;HF00000099;HF00000099;HF00000099;HF00000099;HF00100099;SF00110099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;19;30;14;48;3;21;3.75E-02;6.56E-02;5.27E-03;0.19273437;6.195610936;5.59E-04;-7.07E-03;2.63E-02;4.76E-05;18.16800717;152.0776655;421.4419292;3.527732013;-7.55283579
2013-04-09T220000_AIU-0685.ghg;09.04.2013;22:30;99.937;F;36000;36000;5.33E-03;5;6.71E-04;-3.16788516;5;1.242177663;7.93E-03;7;6.49E-02;-0.166468605;5;0.286629147;1.76E-04;7;1.44E-03;-0.582522914;0.102162325;0.12082396;2.27E-03;3.26E-11;2.75E-13;18.36812341;425.0242922;426.557808;0.4;F;155.3679344;3.595094876;3.608066216;1.45;F;275.4750574;275.1611156;99318.34664;1.255771008;1007.114576;2.31E-02;2.81E-03;356.7471644;704.4242943;2.24E-03;50.64379058;347.6771299;265.9727415;0.108784448;0.410126777;-6.44E-03;0.424357703;1.40E-14;1.77E-15;0.424357703;2.014237738;104.855391;75.14460899;-0.869098678;-9999;6.43E-02;5.49E-02;7.460131251;0.186766151;-399.29605;-3.89E-02;kormann_meixner_01;5.081385016;5;5;10;20;40;185;5.19E-03;1.027238801;-3.082379316;1.028805385;5.74E-03;1.382241638;-0.120433794;1.382241638;1.28E-04;1.382241638;HF00000099;HF00000099;HF00000099;HF00000099;HF00100099;SF01100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;9;3;12;13;15;0;5.07E-02;5.62E-02;2.94E-03;0.206140915;11.52859908;1.08E-03;-2.44E-03;-2.79E-03;2.95E-06;18.36971523;155.381473;425.0241534;3.595092727;-7.303151958
2013-04-09T223000_AIU-0685.ghg;09.04.2013;23:00;99.958;F;36000;36000;3.44E-03;5;-9999;-0.978155501;9;0.537337521;0.707713693;5;0.279798761;3.185300492;5;0.703927335;1.57E-02;5;6.22E-03;-0.21429795;5.30E-02;0.196283577;1.18E-03;1.99E-11;1.67E-13;18.65324457;430.8393274;432.4089751;0.25;T;157.1616369;3.630007297;3.643232257;1.65;F;275.2601711;274.9434307;99318.34664;1.256748714;1007.130232;2.30E-02;2.84E-03;360.2075848;693.5417149;2.26E-03;51.93740723;333.3341302;266.0979049;6.35E-02;0.473304989;-8.55E-03;0.477618878;-1.17E-15;1.06E-15;0.477618878;1.659087747;97.63843601;82.36156399;-1.025233671;-9999;5.17E-02;7.38E-02;12.53313892;0.111169278;-1.382134484;-1.50E-02;kormann_meixner_01;8.807049132;5;10;15;30;65;270;3.36E-03;1.023769355;-0.925612854;1.024247095;0.537595226;1.316443411;2.419625839;1.316443411;1.20E-02;1.316443411;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100199;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;4;7;11;22;1;0;4.30E-02;0.102293617;2.34E-03;0.166443293;60.45261655;5.13E-03;-7.31E-04;5.60E-02;2.76E-04;18.65457336;157.1736499;430.8388605;3.630001562;-7.174261183
2013-04-09T230000_AIU-0685.ghg;09.04.2013;23:30;99.979;F;36000;36000;1.90E-03;5;4.28E-04;-3.51E-03;5;-9999;-0.187281601;7;0.185183051;0.176612977;6;0.195104002;-4.16E-03;7;4.11E-03;-1.214797969;2.73E-02;-0.213057253;6.06E-04;3.12E-12;2.68E-14;18.44333146;424.5555281;426.1099276;0.25;T;158.4695683;3.647883866;3.661239643;0.25;T;274.0318068;273.7149285;99318.34664;1.262380813;1007.122279;2.29E-02;2.87E-03;361.9794298;634.8721711;2.27E-03;57.01611227;272.8927413;266.1615792;0.329617943;-0.165301364;2.48E-03;0.368752887;-6.77E-14;1.69E-16;0.368752887;1.11624467;206.6334823;333.3665177;0.385717752;-9999;3.83E-02;2.59E-02;1424.914807;9.78E-04;1.87E-02;-7.20E-05;kormann_meixner_01;10.53051766;5;10;15;30;60;195;1.85E-03;1.025871395;-1.21E-02;1.021080355;-0.153073592;1.223474274;0.14435365;1.223474274;-3.40E-03;1.223474274;HF00000099;HF00000099;HF00000099;HF00000099;HF00010099;SF01110099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;0;3;16;26;12;20;3.29E-02;1.81E-02;7.84E-04;0.229865306;5.751758444;2.58E-03;-9.50E-06;3.32E-03;-7.83E-05;18.4448057;158.4811739;424.5553297;3.647880641;-7.106516241
2013-04-09T233000_AIU-0685.ghg;10.04.2013;0:00;100;F;36000;36000;2.86E-03;5;5.44E-04;-1.69834428;6;1.204935472;-1.403739823;5;0.229900724;-0.921307825;7;0.173864753;-3.11E-02;5;5.10E-03;-0.860249813;-7.33E-03;0.227683749;-1.63E-04;6.41E-12;5.41E-14;18.79446359;431.2494278;432.8262566;0.25;T;158.7714342;3.643098928;3.656419626;5.00E-02;F;273.1631795;272.8477195;99318.34664;1.266395402;1007.107803;2.29E-02;2.87E-03;361.5051702;596.1482447;2.27E-03;60.64014672;234.6430745;266.144563;0.483990344;-2.65E-02;-1.17E-02;0.484855952;4.97E-14;3.41E-16;0.484855952;1.13869694;183.1313307;356.8686693;-1.386245222;-9999;4.68E-02;3.31E-02;5.367555601;0.259578121;1.209871126;-2.84E-02;kormann_meixner_01;10.64557698;5;10;20;40;95;445;2.78E-03;1.029186283;-1.701864816;1.032141039;-0.970363386;1.446612519;-0.636872565;1.446612519;-2.15E-02;1.446612519;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00010099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;0;0;2;25;12;22;5.15E-02;1.42E-02;5.15E-04;0.280672768;7.563419443;4.37E-03;-1.33E-03;-1.46E-02;-4.94E-04;18.79611644;158.7843435;431.2491291;3.643093908;-7.120762391
2013-04-10T000000_AIU-0685.ghg;10.04.2013;0:30;100.02;F;36000;36000;2.51E-03;5;4.21E-04;0.719757144;5;0.445549186;0.172454904;5;0.100245634;0.66068797;6;0.224146198;3.82E-03;5;2.22E-03;-0.694288056;-0.209307582;0.583941812;-4.64E-03;-1.36E-11;-1.06E-13;19.624712;448.3726442;449.9506187;0.25;T;153.4967984;3.506994924;3.519337222;0.3;F;272.4524792;272.1495841;99318.34664;1.269709199;1007.024928;2.28E-02;2.77E-03;348.0146048;566.511834;2.18E-03;61.4311271;218.4972292;265.652019;0.156904195;-5.49E-02;1.06E-02;0.166578975;-1.03E-14;-6.91E-16;0.166578975;0.730122383;199.2973363;340.7026637;3.631908936;-9999;4.27E-02;1.82E-02;-9.593629639;-0.145231789;4.173596275;1.32E-02;kormann_meixner_01;2.551204275;5;5;5;10;25;445;2.31E-03;1.084642004;0.68682942;1.061057847;0.138170886;1.248127656;0.529343266;1.248127656;3.06E-03;1.248127656;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0100;HF0;HF1;0;0;3;6;0;0;1.87E-02;1.70E-02;6.41E-04;0.102611785;8.459191692;9.80E-04;5.37E-04;1.21E-02;7.01E-05;19.6262771;153.5080928;448.3728745;3.506991882;-7.609254616
2013-04-10T003000_AIU-0685.ghg;10.04.2013;1:00;100.041;F;36000;36000;1.20E-03;6;4.20E-04;-1.277753888;7;0.54218178;-0.224011571;7;5.05E-02;1.308440576;9;0.369423351;-4.97E-03;7;1.12E-03;4.70E-02;-4.80E-02;-7.10E-02;-1.06E-03;5.09E-12;3.97E-14;19.53365174;446.2894904;447.8461153;0.4;F;152.1324765;3.475803005;3.48792635;0.25;T;272.4971302;272.1968775;99318.34664;1.269503522;1007.008678;2.28E-02;2.75E-03;344.9227117;568.4777318;2.16E-03;60.67479735;223.5550201;265.5367451;0.359162427;-1.08E-03;-1.93E-03;0.359169225;-1.57E-14;2.61E-16;0.359169225;1.133989146;180.1730703;359.8269297;-0.307111702;-9999;3.00E-02;5.43E-02;1.884326853;0.739415244;5.703963773;-3.33E-02;kormann_meixner_01;14.87075516;5;15;30;60;140;710;1.15E-03;1.048470112;-1.219491188;1.055046069;-0.126199383;1.775060754;0.73712439;1.775060754;-2.80E-03;1.775060754;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00101099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF1;4;8;7;0;14;0;6.31E-02;4.52E-02;3.52E-04;0.110498179;43.96268773;3.86E-04;-9.54E-04;1.69E-02;-6.41E-05;19.53522884;152.1440046;446.2894353;3.475802185;-7.720805651
2013-04-10T010000_AIU-0685.ghg;10.04.2013;1:30;100.062;F;36000;36000;3.76E-03;5;1.09E-03;-1.7117626;7;3.64169884;0.337952852;8;0.154944567;0.40602264;7;0.811854823;7.50E-03;8;3.44E-03;0.551166981;-0.111385733;-0.174460383;-2.47E-03;5.96E-11;4.60E-13;19.29754454;441.1625403;442.66902;0.25;T;148.8632787;3.403174018;3.41479516;0.25;T;273.0469084;272.752331;99318.34664;1.266952908;1006.976779;2.29E-02;2.68E-03;337.7231393;592.0213767;2.12E-03;57.0457677;254.2982374;265.2647234;-3.39E-02;0.571742292;2.27E-03;0.572749886;6.51E-15;3.09E-15;0.572749886;1.736586886;86.60849691;93.39150309;0.226987442;-9999;5.38E-02;8.88E-02;8.076855184;0.17250526;-5.065092921;-2.49E-02;kormann_meixner_01;10.89190823;5;10;20;40;90;415;3.67E-03;1.024541227;-1.655406273;1.026578989;0.246588342;1.370514317;0.296255672;1.370514317;5.47E-03;1.370514317;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF01100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;0;0;3;13;0;4;0.122955476;5.18E-02;2.74E-03;1.087450749;45.7431603;2.34E-03;-1.30E-03;6.79E-03;1.25E-04;19.29942174;148.8737236;441.1623221;3.403170699;-7.989785478
2013-04-10T013000_AIU-0685.ghg;10.04.2013;2:00;100.083;F;36000;36000;5.12E-03;7;9.86E-04;-9.46314916;5;2.209040646;-0.488136274;7;0.233785232;1.260073982;6;0.450212708;-1.08E-02;7;5.19E-03;-0.104698784;1.48E-02;2.20E-02;3.28E-04;5.59E-11;4.32E-13;19.32218988;441.8101862;443.3231657;0.25;T;149.2564918;3.412813912;3.424501097;0.25;T;272.9421565;272.6468588;99318.34664;1.267438416;1006.980576;2.28E-02;2.69E-03;338.6787427;587.4854637;2.12E-03;57.64887195;248.806721;265.3011242;-0.152121014;0.594214713;1.47E-02;0.613552628;-2.77E-15;2.89E-15;0.613552628;2.080698185;75.64047818;104.3595218;1.369079488;-9999;6.23E-02;6.79E-02;2.268719815;0.614134893;19.38628547;-0.119043372;kormann_meixner_01;10.39496974;5;10;20;40;95;440;4.92E-03;1.041144007;-9.066103222;1.046788783;-0.28753737;1.697644637;0.74224838;1.697644637;-6.38E-03;1.697644637;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00110199;HF00000000;SF00000000;HF1100;SF1100;HF0;HF1;8;1;6;22;0;48;0.110968802;2.30E-02;1.88E-03;0.644041322;21.59676839;2.38E-03;-7.10E-03;1.70E-02;-1.46E-04;19.32417124;149.2677605;441.8099234;3.412811389;-7.9509024
